ggplot2 案例：使用 ggplot2 绘制绘制一幅气泡地图展示各国疫情状况,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484356&idx=2&sn=15133bcedc6c157a364f23a94aefb622&chksm=90b726ada7c0afbbe5865eb20a6bb84d559d2583961321fbd08152c64b6435730add3333094c#rd
为了提交R包，我构建了个多版本的R开发环境,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484356&idx=3&sn=add53c9b19b2181c15d0c6c74d805133&chksm=90b726ada7c0afbbc0db087be588fc2b59510e30ebe6197d7bf0e740286207c65472c9e55258#rd
R语言实战第二版学习笔记-汇总帖,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484335&idx=1&sn=9d2581b53eaeac522bdc336ae5b01fc9&chksm=90b726c6a7c0afd04881a68927078a13cb7a738d068e02d6bacdbdfbcca2707261c342900861#rd
可视化图表样式使用大全,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484335&idx=2&sn=b05a7cd86b9cdc476ce214d8fb1f7ae8&chksm=90b726c6a7c0afd0ea24aed7de9309101bc21aecdaa373f1abd75f119029e77d76b05bd916ac#rd
通过 find 命令找到你要找的东西 | Linux 中国,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484335&idx=3&sn=4b003ffe416e0612f7b7c92f2d1f3352&chksm=90b726c6a7c0afd0092c8f6a150d913fe00c02821d78e5aaaca2090beeab052f000e1365753d#rd
「R」Shiny：响应式编程（四）执行时间控制与观察器,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484329&idx=1&sn=2f5978b1c8cfb123dce0b70ab7904859&chksm=90b726c0a7c0afd6ee8bfd53079a7c1b9698b4f19c9b15e15005caa15a6372191cac398690b7#rd
R语言实战（20）—高级编程,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484329&idx=2&sn=817b2f7c85f9ab67920fe551239766ca&chksm=90b726c0a7c0afd6530684c053cf46d54dd9c05e1c7d645d1d4b5df9e5348b0c5634350fc50b#rd
dyno使用教程--1个R包实现59种单细胞轨迹推断分析,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484329&idx=3&sn=b23a916c1b0d2e2ec2b53807738b1c27&chksm=90b726c0a7c0afd6172d704f52896ccb843c10a9dc2de31db480bc7fe97238b811bf0a97a3c7#rd
「R」Pacman：你的 R 包管家,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484320&idx=1&sn=f6c49018c78c9c6824eb2b2ffa3e960c&chksm=90b726c9a7c0afdf521f9b798df1e61f22da91cc5597736ee76fc0b729730fad4be931eed815#rd
「R」数据操作推文汇总,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484320&idx=2&sn=b486ef5869c730dd4560486cc56ab4b8&chksm=90b726c9a7c0afdff8ad98dce6062201d07dd8fcb7f2bf3f4f69d1c5fef02a10bbc0a9a199e9#rd
R语言实战（17）——分类,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484320&idx=3&sn=1663fb67c34ef4b0266ae92754b57891&chksm=90b726c9a7c0afdfbfb7c1d1a15bffe145206646a6a1e1cdbcea568237b27bbad240369b7a3e#rd
「工具」loon - 一个懒人适用的远程命令工具箱,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484320&idx=4&sn=a4220bcf2ffb88f9ee1b590c10b8cc9e&chksm=90b726c9a7c0afdf1fff876b098023903fec0c275b5cda88a127f50ba3bbff10820e398c7b9f#rd
「R」Shiny：响应式编程（三）响应表达式,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484311&idx=1&sn=e419e11b8df30f40cd841e0ae51ab64f&chksm=90b726fea7c0afe8a4b0e4cb17117567862e50aebe2aa641f362b841e533fc17de3f93fbf32b#rd
TidyFriday 二月推文合集～,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484311&idx=2&sn=a8415301c55659ebb8221432bc846f91&chksm=90b726fea7c0afe8d26a5aaaa3f1ace7cca1f45bdede0f1dddbcb6e52cd706d270a40ee75a32#rd
一文看懂主成分分析,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484311&idx=3&sn=6c03a9b87efa224e0657f5a84dfa1278&chksm=90b726fea7c0afe888d34a80d20b6299a447c0f988f7e14eebbefdfe7d36d2577b36a258d4ab#rd
R语言实战（18）—处理缺失数据的高级方法,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484311&idx=4&sn=5f21bfcd467d11ed8e3f6f18f7ff4f08&chksm=90b726fea7c0afe80000e71aa92e0ef1cf048acad0357d7d6afe33d3bdfb8f553f601fa2312d#rd
「R」第一个Shiny应用（一） hello world,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484220&idx=1&sn=fb2a934a1eb2f67a0e5635f682d1a01a&chksm=90b72655a7c0af43e4b745f2288af29d4de1f225b28206ef7c40f6de783ffff9af294279e920#rd
TidyFriday 每天 5 分钟，轻轻松松上手 R 语言（四）,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484220&idx=2&sn=15ceae5840db14899c071ac42faea7ca&chksm=90b72655a7c0af43860248ac8de5272530b708bdc6a3b4381b5f0da911e142109a69b71fbba3#rd
CubicHeatMap - 重磅推出 - 魔方热图 - 伪三维,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484216&idx=1&sn=8b84f47dd163e4cf2aa47d6b8c542f47&chksm=90b72651a7c0af4705c4a85dad8bbb8cf9ef985a4b507513443eb4e64b0f01349d1d79a1ea6b#rd
一天1300 Star量，GitHub上新官方命令行工具,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484216&idx=2&sn=709ca879a6b53657287ef79a6063048a&chksm=90b72651a7c0af47032e7e58cbe778de2a1c9534c1f8396d84662709a5f36442f95eaae7204c#rd
两天研习Python基础（十） 文件处理,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484216&idx=3&sn=417ca6c9b57870520b6153b84f074584&chksm=90b72651a7c0af47f3ae4ff02d6c9867fe15d25bc069b2a08b787948e7bfa2b28b395f7e0098#rd
科研若要酷，就用TBtools！（收藏贴）,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484213&idx=1&sn=8ad172af6e499ed712f55deea4900e82&chksm=90b7265ca7c0af4a7ddff4a7552e750e1c8c8c2088cbaaf8eeddb42838167125a47029f1b909#rd
接下来系统地学习和分析生信和Shiny知识,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484213&idx=2&sn=0bb7ce91eee6433f58861d6cf87c3b58&chksm=90b7265ca7c0af4a4107425170fe6d46257a28293cae649a0df25260786c11ba6a8cdbcbda68#rd
「R」ggplot2 修改x和y轴刻度,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484209&idx=1&sn=3e5d11b4cf3be996f13c623e5c66a377&chksm=90b72658a7c0af4e67d96a85a9eed57eb8610538881a456335272457f91d766f09ac0476978b#rd
TidyFriday 快为你的 R 语言基础绘图系统设定绘图主题吧！,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484209&idx=2&sn=a711aaff9ef303d95be9d264ed860a97&chksm=90b72658a7c0af4ec4c1392b97a66f7c242f6f51884e1956b3be99145ab10a20d04082a1015e#rd
「R」数据可视化16：哑铃图,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484205&idx=1&sn=008ea4401fac5a7ef2a47341686b0294&chksm=90b72644a7c0af526e8877523924b26e904f5a346b04ff6837e82829f9141f1a3d25ed24dc1f#rd
「R」从掷地球试验中学习贝叶斯推断,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484205&idx=2&sn=b5c551447cf496f5e8d797e4f3a2ac52&chksm=90b72644a7c0af52ab20c344346d1f75fd982bedbb825a61d62586c078dc244600ebae6c09fb#rd
使用 py12306 购票,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484169&idx=1&sn=1336b3c5810ba47a862d4542268dbaaf&chksm=90b72660a7c0af76f0cfe7cff487a146704d89c42a06aa0836567a0b029e42b51f19129a560c#rd
TidyFriday 谁最关心新型冠状病毒？,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484169&idx=2&sn=fb313ac0a0c85129dbda43d0f1edf38e&chksm=90b72660a7c0af76933c4b9acdf0e75992e23cb21c6e09e1d7d3437fdddd4be6e492762e5f86#rd
「R」数据可视化15：倾斜图,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484165&idx=1&sn=a52600ebf64f8bf79c80dacabc593997&chksm=90b7266ca7c0af7aae720860d578c1b1dfa2b3f95248677002680065618df82e576f195fc263#rd
TidyFriday 新型肺炎疫情实时跟踪,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484165&idx=2&sn=439e0ed47b72d7277741e67a42e86e2d&chksm=90b7266ca7c0af7a4b70f938880c508a4d8dc1744de36ec431986dfe6d280a16d9b32b5e7c38#rd
抗新冠病毒的药物为何还没研发出来？,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484165&idx=3&sn=bdacb3670cbab107eb394f06fb92fe91&chksm=90b7266ca7c0af7a1b8173f38692e39457743e96f1eb1cd2453c74acb7552c414353aa9c8092#rd
武汉病毒研究所发现为何蝙蝠带有多种病毒却不生病,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484165&idx=4&sn=122103970730e449d50ff884014eff3c&chksm=90b7266ca7c0af7a15c778dc6670bda869011cba26f6865c9a1f30f265ad9a9ac52d9a0bd20d#rd
祝大家新年快乐，身体健康，阖家欢乐！！！,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484161&idx=1&sn=e992aaf7fb58b4246daeb56b5a44e952&chksm=90b72668a7c0af7e2dcf8bad079f683cfbaec29d12c23255f50d60c5cc972bbf13347d8c66e7#rd
两天研习Python基础（二） 基本数据类型与操作符,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484156&idx=1&sn=69fe0de57e57e732e97ee55a916fd8ca&chksm=90b72795a7c0ae832342af491cf2ff1528d8d2289b4031641137cda79c61ba345ccabef90174#rd
TidyFriday 2019年12月推文合集,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484156&idx=2&sn=6e2200b3082e9123671819d824c65112&chksm=90b72795a7c0ae8350c2d08e9c663a359e1a29109458a9d6e2f99a241a932ced53c6b466eb37#rd
R EnhancedVolcano 绘制火山图,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484156&idx=3&sn=d50a065bd8855bcaecb330f595e1d9e2&chksm=90b72795a7c0ae83322607b85cc1a92984ac4ca274a5c847bad4ff6524fb8ee5df17c795ac72#rd
「R」ggplot2数据可视化,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484152&idx=1&sn=01572ab706433380eecf3ab30754d8b4&chksm=90b72791a7c0ae87c63e146e67ac83026f5e9e724f76250ffe705c6820249bf43dc88b54eea8#rd
cellassign：用于肿瘤微环境分析的单细胞注释工具（9月Nature）,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484152&idx=2&sn=30eceb19137d239614240ebb704f7d41&chksm=90b72791a7c0ae87a16df0d5aba846022636ee38577b96806a3ebe6b49f0e9846736f1f615e5#rd
R-forestplot包| HR结果绘制森林图,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484152&idx=3&sn=15c8c68c4fb4593c86584102a7830a82&chksm=90b72791a7c0ae87ccc318c4a355148da5eb57c8255298d9bb393e36b1a62b2b8eecf1d0877d#rd
「R」cowplot（三）添加注释,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484111&idx=1&sn=79dcf17d89746859bc59abfa14a34afe&chksm=90b727a6a7c0aeb0a95b5674e5ca61180fe1e8b70882bed87763beaab5ae1134e2881511bb21#rd
忘掉Rstudio，来用VSCode愉快地进行R远程开发,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484111&idx=2&sn=dac8f3c341ffee9b8f73d2415076caab&chksm=90b727a6a7c0aeb02b79251db89e395def68f2989dcfe16d615a95aedbe023c5853a4c11d76c#rd
TCGA（转录组）差异分析三大R包及其结果对比,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484111&idx=3&sn=54159ed992974a2612ac308cedd2d498&chksm=90b727a6a7c0aeb0ff2cbc42c0b1d5d1e5aedd921a6bb2cd686909860717ab19301921d6ee87#rd
「R」数据操作（三）：高效的data.table,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484107&idx=1&sn=05c57ccf1e4a7d1214f81e54bd6b2da8&chksm=90b727a2a7c0aeb4895293fa198725cbdcd0f75e6318472506e3f4f1083086078084f061fcd4#rd
Nat Biotech | 如何在缺乏对照样本情况下准确检测体细胞突变,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484107&idx=2&sn=fede4f2aedfb993296e6225b4e6bfcb4&chksm=90b727a2a7c0aeb4b597372eb3257205509be113790aa5e5a19f8b3e84914f12795445973c77#rd
complexHeatmap版本的对角线热图,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484107&idx=3&sn=a1a87fada148749aa058ada412550089&chksm=90b727a2a7c0aeb47dae49ce2968d000309ac3c440ff4031f1e92ab8e4e42715bc78bad9cd82#rd
理解RNA-seq表达矩阵的两个形式,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484107&idx=4&sn=8bdf9b5d20cd05a6af037000ab9dfd0c&chksm=90b727a2a7c0aeb451dc5d37941ce56d3f7c42c06ecdfea311d67f12fb19c65f0e5803f525d9#rd
「R」cowplot（二）改变轴位置,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484105&idx=1&sn=52eafe98566dcea84f249d0989e21418&chksm=90b727a0a7c0aeb69db610f3717104b7be6df04bb2d4deea83379a7214a852e0a896b0b3895c#rd
「R」MRO装包踩坑记,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484105&idx=2&sn=0b45d973ebb1bd3d173cd3efece15a4e&chksm=90b727a0a7c0aeb628a8ce042b5afbe0f5882b061092f5222395997fc856546db5b600719c98#rd
TME文献精读 | 基于机器学习的体细胞突变检测方法,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484105&idx=3&sn=33b97b18be47fbe6673ca035c29b9b46&chksm=90b727a0a7c0aeb64d9b43f5807ccfe1fdb0329a86640dae05c1c3e344857ada72b1fa16324c#rd
菜鸟团一周文献推荐（No.42）,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484105&idx=4&sn=7704d54c4c100338e3764798220e7dea&chksm=90b727a0a7c0aeb6a25f4251265e5ce7d4c0c1aa99ac16e2185457d16b466d578c5318303f85#rd
「R」数据可视化12 : 生存曲线,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484100&idx=1&sn=efaf4dda30d0a00378e2eea78665b68b&chksm=90b727ada7c0aebbc6346e29deb2246cb5f4c7ed44274baf7202484a452acd194dabd246df0e#rd
同样是生信博士，如果一开始就奔着工业界去的呢,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484100&idx=2&sn=ca7783761413e51d52ad64f4e908f82d&chksm=90b727ada7c0aebb1b4f4e558bd18713c9b6c088f99ca347f4cc7afe58284c18eced9e4e5a61#rd
lncRNA的一些基础知识,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484100&idx=3&sn=46059697ea3e502d3ad3190cc6919eb7&chksm=90b727ada7c0aebb8a89d1640dcabed5fce0cf4063a12585774eb4e04cb55410e2bf2dcb02bd#rd
「R」cowplot（一）介绍,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484096&idx=1&sn=8a1c15a8720649dfb88a65cf9964255c&chksm=90b727a9a7c0aebfcb231348b50214de1b780a43f6895123e93850affff34a069f6737477e46#rd
「R」ggplot2拼图包patchwork推荐与使用,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484096&idx=2&sn=9fb67fdd1c05abda6e73acf79d117a3d&chksm=90b727a9a7c0aebfd8df0eff2858c80c1ad266faf2ce3421fb2982a491e3a0b172333ab8eb25#rd
「R」一文掌握生存分析,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484057&idx=1&sn=8e69155bb748a028c92b850cc5985818&chksm=90b727f0a7c0aee6521b77f654e5a1179aed3fa373acb2ff11380bad78b8d8992728af0e4549#rd
「R」数据操作（三）：高效的data.table,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484057&idx=2&sn=9f00aa3a74970e5cb934f999ea73c170&chksm=90b727f0a7c0aee616dc9d029d516f6a902278a52fb0650bf2622a3a38593df079d9452fbd95#rd
R-forestplot包| HR结果绘制森林图,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484057&idx=3&sn=86d391a93fde544f6480cba739c97d1b&chksm=90b727f0a7c0aee6ad7ed38ae90d7046c64781194e5b7779a29b1f8b88a7ecebf544b33244a0#rd
送你个对象,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484057&idx=4&sn=1c6eb2c3a242c3c182daa4ffd8f2a34e&chksm=90b727f0a7c0aee6e94d0d560f6a0709ffe8a4469a42cb8b7cd474dbd4fa30cc71e4ad7caafc#rd
「R」数据可视化7 : 蜜蜂图,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484055&idx=1&sn=1a58e096ea8758f9474444a1fdd33a8f&chksm=90b727fea7c0aee88b971d6cebc1c4ac8db9999f53fe093e30951305a8cbfaafc5ddb0692509#rd
数据作图 | 提高作图的10个简单法则,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484055&idx=2&sn=31ace7a5c6ecfc879de6f0136affbb20&chksm=90b727fea7c0aee8872eb4408b648bdc8c2f29ef2b54cea0402e82cd700281608d93d76d13d1#rd
代码海洋-你想模仿的这里都有啊,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484055&idx=3&sn=fba8470b251ee6d140c8c6003c34b7bb&chksm=90b727fea7c0aee8f4b236a488c139815d3a296d1fa82f337b989153e91423b96339d9db9f25#rd
「R」使用gt包创建表格入门,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484052&idx=1&sn=ad7705b14cb55692f53787cd1bc248ed&chksm=90b727fda7c0aeeb8131021733954b63b9a77a07a007bd8117e674c90547b3ea3a3f309ae3fd#rd
R画图已入门，怎样进阶？,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484052&idx=2&sn=90900357ac7a5dfc1b9ee2ced577eaa8&chksm=90b727fda7c0aeeb0de35592871190385d8ddfa68ac26b7c61393a0d96d209fec3085cd8031f#rd
DESeq2的建模原理及简单用法,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484052&idx=3&sn=5b88bfc40295f3b0a9d643050b8bbc42&chksm=90b727fda7c0aeeb70b87715e147a81fdd75b2b7b8bac0e59351bd1fe6ba474f40eeddc51caa#rd
PD-1新帮手——PAK4抑制剂,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484052&idx=4&sn=8328536cb2694e31b888347750ec34e1&chksm=90b727fda7c0aeebf61758dd06b47fa15af55102b1fc4d12eaf92c5d7f3b61745448cc9bb08c#rd
「R」数据可视化6 : 曼哈顿图,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484047&idx=1&sn=456a1d52636f814d4abe9c90391ffd35&chksm=90b727e6a7c0aef00452eeb0f13dca9425bf2e6cb41e377ccb14590acad3a00b6dade211c2bc#rd
阁下可知文言编程之精妙？CMU本科生开源文言文编程语言，数天2K星,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484047&idx=2&sn=8bf8e9e70de9da92b613e8fe80c69121&chksm=90b727e6a7c0aef0f58bc052c223ad17e3639abd380cbdf5f9eb6dbedb8d729beb8490cac1c1#rd
在我们的shiny服务器部署一个RNA-seq下游分析网页工具,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484047&idx=3&sn=65751a3aca16b1e6535e42f4b7363cf6&chksm=90b727e6a7c0aef0a003e745630df5db39c025fd51ae4434b60a44431e7d8524f11d5416289a#rd
「R」回归和相关分析,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484043&idx=1&sn=d833b1f626857deb18f60f5dec8946ff&chksm=90b727e2a7c0aef4d5e909e6bca84ecafb14734e3aa8d82087ea8bd8def6efaa56b01837c711#rd
ggcor |相关系数矩阵可视化,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484043&idx=2&sn=e904aa8497a29a6e7bade24d5cd76ff9&chksm=90b727e2a7c0aef488d16fa966fa0305f8fb61417b28e82d33cb44971ae8cc1b5903ba29b3c0#rd
多物种批量下载KEGG数据并做成KEGG.db包,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484043&idx=3&sn=71fd4f76e35dfe2ab85e327d23f97459&chksm=90b727e2a7c0aef4ea98c3294b93842aad9561072e5ab23a6939487491dc4208ff17a765f7b7#rd
有了它，超大文本文件打开不再怕,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247484043&idx=4&sn=f91dd5f5eb6d3fb1db61f76dbc145502&chksm=90b727e2a7c0aef4f6ab3bd5991dae5e02cdff7809400d0530629571b1d6401908daa457e42b#rd
「R」数据操作（四）：初学者学习tidyverse,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483967&idx=1&sn=2ed637809a1e26a540ee1f56e9cbf0aa&chksm=90b72756a7c0ae408dfb8c7ec8aab26dfcf3fb04e6c53d6cf6ab0ad32bee07eff97eac5d33bb#rd
「R」数据操作（三）：高效的data.table,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483967&idx=2&sn=8e2ce55d425efc64c3ec454ce3523e23&chksm=90b72756a7c0ae407575786e082233a64a97f73b52ec16f8cc1d804d77e472d039a16994db11#rd
z-score会改变数据分布吗,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483967&idx=3&sn=574b5e656028ee7848f68351021d909c&chksm=90b72756a7c0ae40910537464f025bb94c9ea1f729905d6d15d984321baf3d1325d577b87a18#rd
一键更新所有R包,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483967&idx=4&sn=c058bc334636a49605cb3943372d7572&chksm=90b72756a7c0ae4058fe7c452dfc3cca6c0adf4d2aa8b583d2c9018482f30ab9706b5476346c#rd
「R」ggplotify——连接各类R图形,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483965&idx=1&sn=15a2e90cd3ac8c98e3c0f0b0efbc4b21&chksm=90b72754a7c0ae42f76564edef91599b808b176ab61b3815bfec5fba8023d667d6329ae6c8e6#rd
GEO数据库中国区镜像横空出世,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483965&idx=2&sn=2a4ffb0138ce6ed9ed8467d5d79be6ce&chksm=90b72754a7c0ae42735f68e02f3d6ff21e0b858c27a09369fdf30417692545e77dd4c6131ff1#rd
ggforce|绘制区域轮廓-区域放大-寻找你的“onepiece”,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483965&idx=3&sn=30b8f1b0470f7ba9f1e18c6283f84d72&chksm=90b72754a7c0ae427f842aee52c851dd4600333eaadafb6ba8f1f8987e9d69bb4521dbd3c28b#rd
聚类分析中的可视化,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483965&idx=4&sn=692905a2279d4b8a7ba9b7738e0e22dd&chksm=90b72754a7c0ae420967aa0017496775451c33acadca326a1f0a34943258b7b97b2c764cfd77#rd
免疫学笔记第02篇：B细胞，抗体，以及T细胞,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483965&idx=5&sn=a41eb6ac7918eda9a5612e02f3d0b283&chksm=90b72754a7c0ae4253495b1b794c1997138f89bacba379cf9007899022297222714bc81803e2#rd
「R」生存分析森林图玩法：变量筛选与多模型可视化,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483961&idx=1&sn=ee3ac29a663f19a911f129f7ad16f4d0&chksm=90b72750a7c0ae46e06587bc6f1d0fbee6683cbdc622c73f7fc32dfd1f104d985578b0f89919#rd
ggimage开始画不会变形的图了！,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483961&idx=2&sn=00cf043068af938c29f3d624256d98fd&chksm=90b72750a7c0ae463a42bde8a1c7a02d3a8fd0d6414283d54f6e49f64a7773b0050cd37ddbb4#rd
生信基础知识100讲,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483961&idx=3&sn=9258dfc5ff2b4b387e1c42a30dbfe7e2&chksm=90b72750a7c0ae467ed9f0ae3f49cc88eccdb1b45fdd404bc61cc372647ec95eedadc33e2f4c#rd
九月学徒转录组学习成果展（3万字总结）（上篇）,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483961&idx=4&sn=631386fb5093cf233e494c39b34e5b6d&chksm=90b72750a7c0ae46dd051df19e0c7f22873a08853fafdbe1112590ef4a0040bc6b12beecd7c0#rd
「R」元分析：谁更能从治疗中获益？,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483957&idx=1&sn=34f17404272c83e208443bfb5635769d&chksm=90b7275ca7c0ae4a1f12202cc663755d5eb4b7ce89771491aee66c821fa62014dd187c5a1b22#rd
4年前的TCGA重磅资料你学了吗,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483957&idx=2&sn=3222027ee93315327656a6f3cc8d7c51&chksm=90b7275ca7c0ae4a86ff1fb4edbf82c6ac5c29a015e5e2c887b85c102d6bce58e529db3ec8f0#rd
Cell合成生物学重大成果：让细菌变成像植物一样的自养生物,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483957&idx=3&sn=0118e00ae312150b7effd0fb97b820f1&chksm=90b7275ca7c0ae4a38b71c95e408c780bc39e3c7097bf3abd435e54e8a9a4da06747f4b4d863#rd
肿瘤免疫原性对免疫治疗反应的预测,http://mp.weixin.qq.com/s?__biz=MzA5NjAyMzU1OA==&mid=2247483948&idx=1&sn=95e57ed857d869853c36f7f6c110f117&chksm=90b72745a7c0ae53bd9ce3d9e9dcfe11c518e58ffa133df5adb9f30a12c0d03e11e7b94f65b1#rd
